update_idx,total_steps,policy_loss,value_loss,entropy,constraint_loss_0,constraint_loss_1,constraint_loss_2,constraint_loss_3,constraint_violation_0,constraint_violation_1,constraint_violation_2,constraint_violation_3,lagrange_0,lagrange_1,lagrange_2,lagrange_3
13,114688,-0.07037047237918159,871.2964092716575,0.1491067538227071,37186367913984.0,56937798434816.0,46679541678080.0,28692818427904.0,37186367913984.0,56937798434816.0,46679541678080.0,28692818427904.0,70034800640.0,109132283904.0,87357218816.0,53515976704.0
14,122880,-0.08683648094211094,671.3097429797053,0.180315983001492,55726017871872.0,84952288854016.0,69989738479616.0,43105923366912.0,55726017871872.0,84952288854016.0,69989738479616.0,43105923366912.0,107221172224.0,166070091776.0,134036766720.0,82208800768.0
15,131072,-0.06520616052330297,854.2955576479435,0.050246006593305026,85177371983872.0,129533051142144.0,107241659170816.0,66054185287680.0,85177371983872.0,129533051142144.0,107241659170816.0,66054185287680.0,162947186688.0,251022376960.0,204026511360.0,125314727936.0
16,139264,-0.04788232124519709,518.7336397282779,0.21361020638869377,68027332689920.0,103079777140736.0,85651001180160.0,52856853889024.0,68027332689920.0,103079777140736.0,85651001180160.0,52856853889024.0,248124571648.0,380555427840.0,311268179968.0,191368921088.0
17,147456,-0.08258253078156486,535.1526706516743,0.10402487258943438,122296962383872.0,184801051017216.0,153998384431104.0,95156451672064.0,122296962383872.0,184801051017216.0,153998384431104.0,95156451672064.0,316151889920.0,483635200000.0,396919177216.0,244225769472.0
18,155648,-0.08579661035491881,590.6617763116956,0.1397367515710357,174033568006144.0,262561048035328.0,219544534646784.0,135668017659904.0,174033568006144.0,262561048035328.0,219544534646784.0,135668017659904.0,438448848896.0,668436267008.0,550917570560.0,339382239232.0
19,163840,-0.061069613535437384,607.2986443862319,0.11620830920946901,159297635876864.0,239674794704896.0,200838425346048.0,124330520346624.0,159297635876864.0,239674794704896.0,200838425346048.0,124330520346624.0,612482416640.0,930997338112.0,770462121984.0,475050278912.0
20,172032,-0.0700258234710418,533.8890753164887,0.18269588462499087,197495867047936.0,297185195327488.0,249942601891840.0,154477793378304.0,197495867047936.0,297185195327488.0,249942601891840.0,154477793378304.0,771780050944.0,1170672189440.0,971300536320.0,599380787200.0
21,180224,-0.0639467553828581,311.37950683012605,0.12677946660187445,259770795687936.0,389916626255872.0,328387897851904.0,203353648791552.0,259770795687936.0,389916626255872.0,328387897851904.0,203353648791552.0,969275932672.0,1467857371136.0,1221243174912.0,753858576384.0
22,188416,-0.08453864863349736,371.9501040689647,0.2779218782816315,274160764846080.0,411212785385472.0,347156267401216.0,214924827557888.0,274160764846080.0,411212785385472.0,347156267401216.0,214924827557888.0,1229046677504.0,1857774026752.0,1549631094784.0,957212262400.0
23,196608,-0.07297884778745356,204.6784737855196,0.1085438358677493,400081102569472.0,598870174203904.0,506128710500352.0,313824502611968.0,400081102569472.0,598870174203904.0,506128710500352.0,313824502611968.0,1503207489536.0,2268986867712.0,1896787345408.0,1172137050112.0
24,204800,-0.08320299454317137,402.34206948429346,0.15854382626639563,482410223370240.0,721320161574912.0,610610937069568.0,378785312538624.0,482410223370240.0,721320161574912.0,610610937069568.0,378785312538624.0,1903288647680.0,2867856932864.0,2402915975168.0,1485961560064.0
25,212992,-0.07647180598451087,495.69545597583055,0.15192702830972848,453163576459264.0,676257633140736.0,572948570177536.0,355994706116608.0,453163576459264.0,676257633140736.0,572948570177536.0,355994706116608.0,2385698881536.0,3589177081856.0,3013526945792.0,1864746926080.0
26,221184,-0.07850964857425424,375.9410396963358,0.14159241882407514,703285661007872.0,1050360022040576.0,892152821317632.0,553296947314688.0,703285661007872.0,1050360022040576.0,892152821317632.0,553296947314688.0,2838862495744.0,4265434677248.0,3586475425792.0,2220741623808.0
27,229376,-0.07709968756262242,697.7271657958627,0.1271927717170911,714063478784000.0,1065504814923776.0,905837459537920.0,562164578385920.0,714063478784000.0,1065504814923776.0,905837459537920.0,562164578385920.0,3542148186112.0,5315794829312.0,4478628528128.0,2774038740992.0
28,237568,-0.07462032886996894,418.0221391841769,0.18726099350169534,777247279546368.0,1160194818048000.0,987806037966848.0,612630846767104.0,777247279546368.0,1160194818048000.0,987806037966848.0,612630846767104.0,4256211664896.0,6381299564544.0,5384466071552.0,3336203403264.0
29,245760,-0.06909260014435858,323.47891948744655,0.13175630552359507,901091520675840.0,1343656493580288.0,1144590128119808.0,710787828023296.0,901091520675840.0,1343656493580288.0,1144590128119808.0,710787828023296.0,5033458925568.0,7541494382592.0,6372272373760.0,3948834193408.0
30,253952,-0.06606364082017535,423.9151913151145,0.11959305164418765,1043603367395328.0,1553002729046016.0,1322455863918592.0,823413681684480.0,1043603367395328.0,1553002729046016.0,1322455863918592.0,823413681684480.0,5934550614016.0,8885150679040.0,7516862808064.0,4659622182912.0
31,262144,-0.08685963675952735,244.29932745173573,0.18875759647926316,1209038796750848.0,1799170256011264.0,1532362189963264.0,954942693048320.0,1209038796750848.0,1799170256011264.0,1532362189963264.0,954942693048320.0,6978153742336.0,10438153601024.0,8839318470656.0,5483035885568.0
32,270336,-0.08096506927722658,344.8752972409129,0.08654576285152871,1229679335833600.0,1829803304943616.0,1557916574285824.0,972303152185344.0,1229679335833600.0,1829803304943616.0,1557916574285824.0,972303152185344.0,8187192279040.0,12237324419072.0,10371681222656.0,6437978767360.0
33,278528,-0.07673175248783082,355.86242323741317,0.1294529711612995,1715774741807104.0,2550054959185920.0,2167656304082944.0,1357102559789056.0,1715774741807104.0,2550054959185920.0,2167656304082944.0,1357102559789056.0,9416872034304.0,14067127287808.0,11929597771776.0,7410281873408.0
34,286720,-0.08566592797433259,273.1634996496141,0.18707700854793075,1979693502824448.0,2942299289944064.0,2499679824642048.0,1567433416507392.0,1979693502824448.0,2942299289944064.0,2499679824642048.0,1567433416507392.0,11132646457344.0,16617182330880.0,14097253924864.0,8767384584192.0
35,294912,-0.08433514328771707,286.9499209113419,0.13485041947569698,1789082183139328.0,2659484283437056.0,2259029317386240.0,1418052440686592.0,1789082183139328.0,2659484283437056.0,2259029317386240.0,1418052440686592.0,13112340119552.0,19559482392576.0,16596934328320.0,10334818533376.0
36,303104,-0.07162745310233731,334.5405725762248,0.10987983032589455,2049109569568768.0,3046153209774080.0,2586418299797504.0,1625834636967936.0,2049109569568768.0,3046153209774080.0,2586418299797504.0,1625834636967936.0,14901422587904.0,22218966827008.0,18855963394048.0,11752870772736.0
37,311296,-0.0825708003667387,243.09072856791317,0.19170959691109601,2402467534864384.0,3571076864933888.0,3030271762890752.0,1907847289896960.0,2402467534864384.0,3571076864933888.0,3030271762890752.0,1907847289896960.0,16950531981312.0,25265119952896.0,21442380955648.0,13378705686528.0
38,319488,-0.08446971907869738,207.9722677655518,0.07540596609916861,2867317214019584.0,4258742468083712.0,3609597352869888.0,2278085550407680.0,2867317214019584.0,4258742468083712.0,3609597352869888.0,2278085550407680.0,19352998903808.0,28836196515840.0,24472652349440.0,15286553018368.0
39,327680,-0.06909760841017487,194.63885979168117,0.11822996508817596,3550682212728832.0,5278859477909504.0,4475092587249664.0,2824722681167872.0,3550682212728832.0,5278859477909504.0,4475092587249664.0,2824722681167872.0,22220315295744.0,33094939705344.0,28082249400320.0,17564638904320.0
40,335872,-0.0846438158177989,313.21696149744093,0.09701030952146539,3434058549821440.0,5107804889153536.0,4328997932498944.0,2734873307512832.0,3434058549821440.0,5107804889153536.0,4328997932498944.0,2734873307512832.0,25770997055488.0,38373800542208.0,32557341081600.0,20389361090560.0
41,344064,-0.07131617489994824,153.80186794139445,0.1452418345888873,3341352754479104.0,4969420506005504.0,4208818036670464.0,2663066017726464.0,3341352754479104.0,4969420506005504.0,4208818036670464.0,2663066017726464.0,29205056192512.0,43481607176192.0,36886340960256.0,23124233945088.0
42,352256,-0.08880949277772743,364.05549236387014,0.0784657704256091,4969606263341056.0,7388845377060864.0,6251855327789056.0,3963100810182656.0,4969606263341056.0,7388845377060864.0,6251855327789056.0,3963100810182656.0,32546408628224.0,48451026944000.0,41095157252096.0,25787300315136.0
43,360448,-0.08927291162672191,319.33841419406235,0.07571079866757202,5766489126731776.0,8578333348462592.0,7257281938849792.0,4603063553753088.0,5766489126731776.0,8578333348462592.0,7257281938849792.0,4603063553753088.0,37516015042560.0,55839872253952.0,47347014828032.0,29750401695744.0
44,368640,-0.08713286973124923,289.30720121972263,0.12033369276832673,5207139429646336.0,7748284210741248.0,6552470826254336.0,4160227192602624.0,5207139429646336.0,7748284210741248.0,6552470826254336.0,4160227192602624.0,43282503565312.0,64418205401088.0,54604297404416.0,34353465786368.0
45,376832,-0.08269302901044284,278.662735728547,0.019652591497433036,6750616458100736.0,1.003987797016576e+16,8481086698946560.0,5395856534536192.0,6750616458100736.0,1.003987797016576e+16,8481086698946560.0,5395856534536192.0,48489643900928.0,72166489980928.0,61156769136640.0,38513693163520.0
46,385024,-0.08552584427252441,305.22168344818056,0.04030800842804183,6477861875613696.0,9639134972870656.0,8140678865354752.0,5182679054024704.0,6477861875613696.0,9639134972870656.0,8140678865354752.0,5182679054024704.0,55240258748416.0,82206370299904.0,69637857345536.0,43909547819008.0
47,393216,-0.08829195551606972,203.0488896034658,0.09164069938742614,6745002935844864.0,1.0038994280644608e+16,8474707061899264.0,5400695888936960.0,6745002935844864.0,1.0038994280644608e+16,8474707061899264.0,5400695888936960.0,61718122201088.0,91845510037504.0,77778535841792.0,49092226973696.0
48,401408,-0.07631121996746515,196.85781000740826,0.15628000810102094,8486910137729024.0,1.2625627597242368e+16,1.0646945827651584e+16,6797840160391168.0,8486910137729024.0,1.2625627597242368e+16,1.0646945827651584e+16,6797840160391168.0,68463125069824.0,101884501164032.0,86253244514304.0,54492921856000.0
49,409600,-0.0811625695987459,189.3956949878484,0.18230363772818237,7894640053190656.0,1.1757678057488384e+16,9917841843159040.0,6330599795064832.0,7894640053190656.0,1.1757678057488384e+16,9917841843159040.0,6330599795064832.0,76950034972672.0,114510127955968.0,96900191617024.0,61290760372224.0
50,417792,-0.08763651329536515,172.89422631449997,0.12985185945944977,8389502426939392.0,1.250051842113536e+16,1.0541026565423104e+16,6732803081240576.0,8389502426939392.0,1.250051842113536e+16,1.0541026565423104e+16,6732803081240576.0,84844679790592.0,126267810643968.0,106818034466816.0,67621361811456.0
51,425984,-0.08895835305702349,245.66736183688045,0.11244947578779829,1.0138150043123712e+16,1.510818634006528e+16,1.2732275930169344e+16,8140824894242816.0,1.0138150043123712e+16,1.510818634006528e+16,1.2732275930169344e+16,8140824894242816.0,93234185371648.0,138768329736192.0,117359058616320.0,74354163449856.0
52,434176,-0.08388498643307685,251.8856810219586,0.03259240779293551,1.22458107543552e+16,1.8241505642676224e+16,1.5357822724210688e+16,9835950775468032.0,1.22458107543552e+16,1.8241505642676224e+16,1.5357822724210688e+16,9835950775468032.0,103372338233344.0,153876514734080.0,130091338170368.0,82494988746752.0
53,442368,-0.07947795900145138,196.74496584106237,0.1470847113596392,1.0718381871202304e+16,1.5972703127207936e+16,1.3442878269292544e+16,8615275435917312.0,1.0718381871202304e+16,1.5972703127207936e+16,1.3442878269292544e+16,8615275435917312.0,115618154020864.0,172118029369344.0,145449168142336.0,92330942005248.0
54,450560,-0.0810449905538917,182.17898615822196,0.18172060045981198,8265103531048960.0,1.2324490260250624e+16,1.0371099405582336e+16,6648849892376576.0,8265103531048960.0,1.2324490260250624e+16,1.0371099405582336e+16,6648849892376576.0,126336538509312.0,188090727530496.0,158892046680064.0,100946218582016.0
55,458752,-0.09164876152499346,202.07388442382216,0.16057018994979444,1.4264763211055104e+16,2.127802819359539e+16,1.7897017053282304e+16,1.1481818750517248e+16,1.4264763211055104e+16,2.127802819359539e+16,1.7897017053282304e+16,1.1481818750517248e+16,134601641033728.0,200415220072448.0,169263151185920.0,107595071225856.0
56,466944,-0.07660729129838728,187.49741598498076,0.10665828474702721,1.332142625783808e+16,1.9869792169099264e+16,1.6700700083879936e+16,1.0727825430544384e+16,1.332142625783808e+16,1.9869792169099264e+16,1.6700700083879936e+16,1.0727825430544384e+16,148866401828864.0,221693243031552.0,187160162467840.0,119076894539776.0
57,475136,-0.06552044613908947,222.06370781175792,0.07413864404075365,1.804958073408717e+16,2.692693453753549e+16,2.262070154231808e+16,1.4543769655312384e+16,1.804958073408717e+16,2.692693453753549e+16,2.262070154231808e+16,1.4543769655312384e+16,162187830099968.0,241563036811264.0,203860857585664.0,129804716212224.0
58,483328,-0.0792188394934783,156.51854903809726,0.047872338163412215,1.9329644197052416e+16,2.8859822292074496e+16,2.4242938607304704e+16,1.5588425960783872e+16,1.9329644197052416e+16,2.8859822292074496e+16,2.4242938607304704e+16,1.5588425960783872e+16,180237413384192.0,268489981952000.0,226481561141248.0,144348482109440.0
59,491520,-0.05614719292498194,171.12972705997527,0.12157437808491522,1.8057552193388544e+16,2.697499522157773e+16,2.265507201810432e+16,1.4573920325730304e+16,1.8057552193388544e+16,2.697499522157773e+16,2.265507201810432e+16,1.4573920325730304e+16,199567064694784.0,297349813370880.0,250724504043520.0,159936914915328.0
60,499712,-0.09141222024936724,251.93844720348716,0.026935127838980458,2.2511755401887744e+16,3.362188660886733e+16,2.8214073959120896e+16,1.817632307150848e+16,2.2511755401887744e+16,3.362188660886733e+16,2.8214073959120896e+16,1.817632307150848e+16,217624617156608.0,324324825235456.0,273379584114688.0,174510829469696.0
61,507904,-0.08423133077849343,166.71964682918042,0.06672323225109267,1.950567772664627e+16,2.915296884241203e+16,2.4462699198939136e+16,1.576259976953856e+16,1.950567772664627e+16,2.915296884241203e+16,2.4462699198939136e+16,1.576259976953856e+16,240136369471488.0,357946701643776.0,301593643712512.0,192687147843584.0
62,516096,-0.0810253096078668,253.56731420569122,0.03618932473064869,2.318134724578509e+16,3.464759996107981e+16,2.9055597638844416e+16,1.8741867185176576e+16,2.318134724578509e+16,3.464759996107981e+16,2.9055597638844416e+16,1.8741867185176576e+16,259642047332352.0,387099664580608.0,326056334589952.0,208449744928768.0
63,524288,-0.0884472058760366,238.97537953220308,0.18243510463980783,2.502719534058701e+16,3.741404852597555e+16,3.136123916255232e+16,2.024575642632192e+16,2.502719534058701e+16,3.741404852597555e+16,3.136123916255232e+16,2.024575642632192e+16,282823395115008.0,421747266420736.0,355111922565120.0,227191606476800.0
64,532480,-0.07734424633054005,232.83589149080217,0.07831187916456657,2.868669001288909e+16,4.288894641740186e+16,3.5930315566350336e+16,2.321790385992499e+16,2.868669001288909e+16,4.288894641740186e+16,3.5930315566350336e+16,2.321790385992499e+16,307850605756416.0,459161330515968.0,386473169780736.0,247437360889856.0
65,540672,-0.05362365166274685,150.8668014621362,0.04850765539429977,2.9461955232137216e+16,4.408283565654016e+16,3.693272872098202e+16,2.386544534172467e+16,2.9461955232137216e+16,4.408283565654016e+16,3.693272872098202e+16,2.386544534172467e+16,336537296306176.0,502050269954048.0,422403490447360.0,270655266226176.0
66,548864,-0.05354734323009325,150.66456529777497,0.08575817067957053,2.9015031672733696e+16,4.340560950827418e+16,3.633815492336026e+16,2.351237970264064e+16,2.9015031672733696e+16,4.340560950827418e+16,3.633815492336026e+16,2.351237970264064e+16,365999262007296.0,546133109637120.0,459336216215552.0,294520704991232.0
67,557056,-0.07692362012085141,158.21773559134454,0.00027606848775288406,3.448469185154253e+16,5.161665926529024e+16,4.320558429136486e+16,2.796449770451763e+16,3.448469185154253e+16,5.161665926529024e+16,4.320558429136486e+16,2.796449770451763e+16,395014282674176.0,589538753773568.0,495674391003136.0,318033100800000.0
68,565248,-0.0834994368497064,159.04604916088283,0.07517847657453558,3.284214173872947e+16,4.919398417773363e+16,4.117700681295462e+16,2.6652885559279616e+16,3.284214173872947e+16,4.919398417773363e+16,4.117700681295462e+16,2.6652885559279616e+16,429498977746944.0,641155402301440.0,538879983616000.0,345997599309824.0
69,573440,-0.05221058163897396,196.270975404419,0.041121659892654386,3.559839405126451e+16,5.33113889357824e+16,4.459263109470618e+16,2.889972898070528e+16,3.559839405126451e+16,5.33113889357824e+16,4.459263109470618e+16,2.889972898070528e+16,462341116264448.0,690349420838912.0,580057009487872.0,372650488627200.0
70,581632,-0.06278848309602836,152.29367527738214,0.2778463715512771,2.167622534902579e+16,3.249917786272563e+16,2.7195503137521664e+16,1.761585131421696e+16,2.167622534902579e+16,3.249917786272563e+16,2.7195503137521664e+16,1.761585131421696e+16,497939516489728.0,743660836618240.0,624649641656320.0,401550216265728.0
71,589824,-0.08028035567531333,152.53138669021428,0.13319733170465042,3.855200011105075e+16,5.778267752418509e+16,4.831056094455398e+16,3.1336364859457536e+16,3.855200011105075e+16,5.778267752418509e+16,4.831056094455398e+16,3.1336364859457536e+16,519615746670592.0,776160048840704.0,651845173248000.0,419166058184704.0
72,598016,-0.08274074345081317,130.4192953715101,0.11936002136280877,3.4264673561870336e+16,5.136353536770048e+16,4.292676789941043e+16,2.7864659042238464e+16,3.4264673561870336e+16,5.136353536770048e+16,4.292676789941043e+16,2.7864659042238464e+16,558167742218240.0,833942726901760.0,700155770699776.0,450502408011776.0
73,606208,-0.08707907303232787,166.73721878044307,1.2006121852259355e-07,4.769697762168013e+16,7.151961931933286e+16,5.975347480756224e+16,3.880940609103462e+16,4.769697762168013e+16,7.151961931933286e+16,5.975347480756224e+16,3.880940609103462e+16,592432420880384.0,885306240794624.0,743082559537152.0,478367082086400.0
74,614400,-0.08621611919988936,160.5588783202693,0.08066803595409056,4.57651356916777e+16,6.865814460301312e+16,5.735470550797517e+16,3.726076114318131e+16,4.57651356916777e+16,6.865814460301312e+16,5.735470550797517e+16,3.726076114318131e+16,640129374879744.0,956825834881024.0,802836023607296.0,517176473681920.0
75,622592,-0.0658907604029082,156.40565969608724,0.14532419533497887,4.752315600024371e+16,7.131839580654797e+16,5.956285986399846e+16,3.871306567961805e+16,4.752315600024371e+16,7.131839580654797e+16,5.956285986399846e+16,3.871306567961805e+16,685894533120000.0,1025483974115328.0,860190748442624.0,554437227577344.0
76,630784,-0.0852166251906965,147.68732238654047,0.025591054598623514,4.705964312965939e+16,7.063416456662221e+16,5.896970340558438e+16,3.835501143601971e+16,4.705964312965939e+16,7.063416456662221e+16,5.896970340558438e+16,3.835501143601971e+16,733417675161600.0,1096802375827456.0,919753623339008.0,593150284398592.0
77,638976,-0.0795306401050766,117.6075782617554,0.03427470797047688,5.183034247820083e+16,7.7816217468928e+16,6.495282907211366e+16,4.2268920643584e+16,5.183034247820083e+16,7.7816217468928e+16,6.495282907211366e+16,4.2268920643584e+16,780477296279552.0,1167436535562240.0,978723322986496.0,631505281875968.0
78,647168,-0.0808078079498955,188.16025041043758,0.02538904786184537,6.162765250664858e+16,9.255767051023155e+16,7.725489960307917e+16,5.029005124173824e+16,6.162765250664858e+16,9.255767051023155e+16,7.725489960307917e+16,5.029005124173824e+16,832307619430400.0,1245252753031168.0,1043676180512768.0,673774202519552.0
79,655360,-0.08343099383000663,154.4184433389455,0.11554511056056072,6.125262025732915e+16,9.198331312367206e+16,7.674616072686797e+16,5.000398494498816e+16,6.125262025732915e+16,9.198331312367206e+16,7.674616072686797e+16,5.000398494498816e+16,893935299854336.0,1337810372001792.0,1120931099443200.0,724064243023872.0
80,663552,-0.06319853312197665,160.91805792972445,0.051043585298479105,7.151715400810496e+16,1.0743330691979674e+17,8.963433537994752e+16,5.841929905163469e+16,7.151715400810496e+16,1.0743330691979674e+17,8.963433537994752e+16,5.841929905163469e+16,955187908837376.0,1429793673314304.0,1197677266075648.0,774068265549824.0
81,671744,-0.07718030148498656,163.82577106542885,0.04941429993037083,6.570919858274304e+16,9.87306723859497e+16,8.237020565261517e+16,5.370896117347123e+16,6.570919858274304e+16,9.87306723859497e+16,8.237020565261517e+16,5.370896117347123e+16,1026705087004672.0,1537227045732352.0,1287311622930432.0,832487538294784.0
82,679936,-0.05055588141431144,134.8811482740566,0.04177805729455786,6.361278209589248e+16,9.561157264631398e+16,7.977224006480691e+16,5.203145002686874e+16,6.361278209589248e+16,9.561157264631398e+16,7.977224006480691e+16,5.203145002686874e+16,1092414261428224.0,1635957740666880.0,1369681847910400.0,886196506984448.0
83,688128,-0.010952554736377351,141.55198526661843,0.05557438191209041,5.827817931119002e+16,8.76277524290601e+16,7.312070152290304e+16,4.770296910105805e+16,5.827817931119002e+16,8.76277524290601e+16,7.312070152290304e+16,4.770296910105805e+16,1156027089158144.0,1731569349820416.0,1449454154547200.0,938227955400704.0
84,696320,-0.03350830243925884,119.10285875946283,0.03519535819123698,6.47877520040919e+16,9.744763680561562e+16,8.132181272559616e+16,5.306709978592051e+16,6.47877520040919e+16,9.744763680561562e+16,8.132181272559616e+16,5.306709978592051e+16,1214305231962112.0,1819197151641600.0,1522574899019776.0,985930949197824.0
85,704512,-0.08599531628442492,174.26010189484805,0.06783554630100934,8.671653216754074e+16,1.3039579981204685e+17,1.0877770040292147e+17,7.105702986671718e+16,8.671653216754074e+16,1.3039579981204685e+17,1.0877770040292147e+17,7.105702986671718e+16,1279092934574080.0,1916644725096448.0,1603896749326336.0,1038998021603328.0
86,712704,-0.07399357361282455,149.74394924659282,0.0983440101320002,6.920710584795136e+16,1.0408353307662746e+17,8.683171460048486e+16,5.674743149205914e+16,6.920710584795136e+16,1.0408353307662746e+17,8.683171460048486e+16,5.674743149205914e+16,1365809532239872.0,2047040469073920.0,1712674446508032.0,1110055034290176.0
87,720896,-0.008837567250338907,101.44586942531168,0.1532482625771081,9.20673484537856e+16,1.384292612613079e+17,1.1544738947661824e+17,7.552203491796582e+16,9.20673484537856e+16,1.384292612613079e+17,1.1544738947661824e+17,7.552203491796582e+16,1435016621981696.0,2151124035436544.0,1799506202984448.0,1166802491015168.0
88,729088,-0.023796288445737446,176.7578006675467,0.06234674878738028,9.230747148537037e+16,1.388103365296128e+17,1.1576822353362944e+17,7.576733768010957e+16,9.230747148537037e+16,1.388103365296128e+17,1.1576822353362944e+17,7.576733768010957e+16,1527083943591936.0,2289553381523456.0,1914953581723648.0,1242324524859392.0
89,737280,-0.07741068148607155,159.72782369330525,0.13412891768530244,1.0110579789057229e+17,1.5204500337432986e+17,1.2679794006792602e+17,8.303469722284851e+16,1.0110579789057229e+17,1.5204500337432986e+17,1.2679794006792602e+17,8.303469722284851e+16,1619391380717568.0,2428363771740160.0,2030721740832768.0,1318091908710400.0
90,745472,-0.06668910974349274,176.85900705307722,0.06422550546085404,8.556207072817971e+16,1.2868654885712691e+17,1.073262935146496e+17,7.031802061389824e+16,8.556207072817971e+16,1.2868654885712691e+17,1.073262935146496e+17,7.031802061389824e+16,1720497192566784.0,2580408835244032.0,2157519644393472.0,1401126645661696.0
91,753664,-0.06888250386600703,142.428674492985,0.06260512101812106,1.3100485194442342e+17,1.9703885742892646e+17,1.6432649671698022e+17,1.077273317909463e+17,1.3100485194442342e+17,1.9703885742892646e+17,1.6432649671698022e+17,1.077273317909463e+17,1806059249336320.0,2709095450673152.0,2264846045282304.0,1471444655538176.0
92,761856,-0.07158277479175013,122.88155756518245,0.15081061379351013,7.55537403665449e+16,1.1369587604350566e+17,9.485797768455782e+16,6.218486438376243e+16,7.55537403665449e+16,1.1369587604350566e+17,9.485797768455782e+16,6.218486438376243e+16,1937064073363456.0,2906134323134464.0,2429172567769088.0,1579171964780544.0
93,770048,-0.0751586249907632,147.7533935420215,0.09666563703149222,1.1007606901650227e+17,1.6564587631057306e+17,1.3819473027714253e+17,9.064995770649805e+16,1.1007606901650227e+17,1.6564587631057306e+17,1.3819473027714253e+17,9.064995770649805e+16,2012617782591488.0,3019830160523264.0,2524030678597632.0,1641356782993408.0
94,778240,-0.0913748404236685,159.72066022176296,0.12508537821804566,1.0868560771416064e+17,1.6359707383116595e+17,1.3651291557330944e+17,8.957374198133555e+16,1.0868560771416064e+17,1.6359707383116595e+17,1.3651291557330944e+17,8.957374198133555e+16,2122693902073856.0,3185476043276288.0,2662225277878272.0,1732006765395968.0
95,786432,-0.007686575197112688,122.27260643430054,0.07458703753172813,1.3337675622357402e+17,2.007098518761636e+17,1.6744849126457344e+17,1.099735996867543e+17,1.3337675622357402e+17,2.007098518761636e+17,1.6744849126457344e+17,1.099735996867543e+17,2231379525894144.0,3349073226629120.0,2798738129027072.0,1821580455837696.0
96,794624,-0.025406110338735743,148.7594085028395,0.16307618765495135,9.758516165843354e+16,1.4692854627355853e+17,1.2263367721667789e+17,8.053538703382938e+16,9.758516165843354e+16,1.4692854627355853e+17,1.2263367721667789e+17,8.053538703382938e+16,2364756379828224.0,3549782953951232.0,2966186555867136.0,1931554032975872.0
