update_idx,total_steps,policy_loss,value_loss,entropy,constraint_loss_0,constraint_loss_1,constraint_loss_2,constraint_loss_3,constraint_violation_0,constraint_violation_1,constraint_violation_2,constraint_violation_3,lagrange_0,lagrange_1,lagrange_2,lagrange_3
92,761856,-0.07698558825359214,226.78108637500554,0.1532344739716791,1.3339171988963328e+17,6.927291763182797e+16,1.6259002425933824e+17,2.021605715696681e+17,1.3339171988963328e+17,6.927291763182797e+16,1.6259002425933824e+17,2.021605715696681e+17,2214275489726464.0,1136738659467264.0,2691972758241280.0,3350146700017664.0
93,770048,-0.06814780998684,127.87568076420575,0.16471754962367413,1.1328032077774848e+17,5.868693564371763e+16,1.3811489542504448e+17,1.7203139316809728e+17,1.1328032077774848e+17,5.868693564371763e+16,1.3811489542504448e+17,1.7203139316809728e+17,2347667241828352.0,1206011515895808.0,2854562771763200.0,3552307320979456.0
94,778240,-0.08375162789798196,181.2268106448464,0.28479145748133305,1.3393068674567373e+17,6.953778397000499e+16,1.6328805952415334e+17,2.0316832551613235e+17,1.3393068674567373e+17,6.953778397000499e+16,1.6328805952415334e+17,2.0316832551613235e+17,2460947541131264.0,1264698485899264.0,2992677645713408.0,3724338746359808.0
95,786432,-0.06978612037892162,148.75162822473794,0.13461729678056145,1.4199983078322995e+17,7.356404522706534e+16,1.731673776581509e+17,2.1578972257058816e+17,1.4199983078322995e+17,7.356404522706534e+16,1.731673776581509e+17,2.1578972257058816e+17,2594878311628800.0,1334236288122880.0,3155965591420928.0,3927507074023424.0
96,794624,-0.06569254088572052,154.94126090500504,0.23229304785490967,1.6176128454977126e+17,8.405908987261747e+16,1.9726039184205414e+17,2.454582399598592e+17,1.6176128454977126e+17,8.405908987261747e+16,1.9726039184205414e+17,2.454582399598592e+17,2736878251933696.0,1407800353751040.0,3329133035651072.0,4143296699957248.0
97,802816,-0.04474529367962532,167.9919987451285,0.21784494832900236,1.88970812902998e+17,9.824068533695283e+16,2.304559363748004e+17,2.8674191228561e+17,1.88970812902998e+17,9.824068533695283e+16,2.304559363748004e+17,2.8674191228561e+17,2898639605202944.0,1491859440402432.0,3526393367363584.0,4388754886230016.0
98,811008,-0.08064662927972677,136.35003349464387,0.2027769880478445,1.3233257236450509e+17,6.872233718421914e+16,1.614230301054075e+17,2.0107848032924467e+17,1.3233257236450509e+17,6.872233718421914e+16,1.614230301054075e+17,2.0107848032924467e+17,3087610381598720.0,1590100106412032.0,3756849232871424.0,4675496566587392.0
99,819200,-0.06625170111146872,113.83964406512678,0.1702928042595886,1.3890577070292992e+17,7.233430160094003e+16,1.694316151040901e+17,2.1074999076559258e+17,1.3890577070292992e+17,7.233430160094003e+16,1.694316151040901e+17,2.1074999076559258e+17,3219942887391232.0,1658822401720320.0,3918272357466112.0,4876575124226048.0
100,827392,-0.07326218863363465,174.9832180859521,0.2847238198155537,1.8450817008376218e+17,9.603178365662003e+16,2.2508224509273702e+17,2.8011189152985907e+17,1.8450817008376218e+17,9.603178365662003e+16,2.2508224509273702e+17,2.8011189152985907e+17,3358848572194816.0,1731156764524544.0,4087703985455104.0,5087324874473472.0
101,835584,-0.051283351769598085,172.09213328082114,0.2470320164138684,1.9808134907088077e+17,1.0299810894158234e+17,2.416729822026793e+17,3.009789385978675e+17,1.9808134907088077e+17,1.0299810894158234e+17,2.416729822026793e+17,3.009789385978675e+17,3543356609134592.0,1827188609384448.0,4312786310004736.0,5367436735938560.0
102,843776,-0.08441781052715669,173.93351949751377,0.28644864939997206,1.5707336210592563e+17,8.18324413874176e+16,1.916520579066757e+17,2.385294956387369e+17,1.5707336210592563e+17,8.18324413874176e+16,1.916520579066757e+17,2.385294956387369e+17,3741438084907008.0,1930186756980736.0,4554459556347904.0,5668415696011264.0
103,851968,-0.06424149701706483,166.81252079177648,0.30827006946492475,2.2171358198339994e+17,1.1566182860377293e+17,2.7052007850665574e+17,3.3646210297154765e+17,2.2171358198339994e+17,1.1566182860377293e+17,2.7052007850665574e+17,3.3646210297154765e+17,3898511481372672.0,2012019171524608.0,4746111734513664.0,5906945294729216.0
104,860160,-0.0828845202249795,163.8984234407544,0.3892954584880499,2.0334443635513754e+17,1.060912670787502e+17,2.4814158090757734e+17,3.087309766100255e+17,2.0334443635513754e+17,1.060912670787502e+17,2.4814158090757734e+17,3.087309766100255e+17,4120224940949504.0,2127681030193152.0,5016631860264960.0,6243407663988736.0
105,868352,0.005416774562036153,163.05267819948494,0.17522271758207353,1.7685866153089434e+17,9.228749129750938e+16,2.1584622716033434e+17,2.6860711725288653e+17,1.7685866153089434e+17,9.228749129750938e+16,2.1584622716033434e+17,2.6860711725288653e+17,4323569362272256.0,2233772359548928.0,5264773595791360.0,6552138503159808.0
106,876544,-0.053586563693897915,123.72646487131715,0.22865226909925696,1.7231931059575194e+17,8.970969487612314e+16,2.103480677260329e+17,2.621631029407908e+17,1.7231931059575194e+17,8.970969487612314e+16,2.103480677260329e+17,2.621631029407908e+17,4500428062457856.0,2326059798233088.0,5480619861606400.0,6820745757851648.0
107,884736,-0.053542763650511915,197.61216278374195,0.20989205083606066,2.210434983657472e+17,1.1531481242612531e+17,2.6981410614227763e+17,3.359187037092577e+17,2.210434983657472e+17,1.1531481242612531e+17,2.6981410614227763e+17,3.359187037092577e+17,4672747250647040.0,2415769585451008.0,5690968032411648.0,7082908950986752.0
108,892928,-0.029552719390267157,161.46596464328468,0.26808481142506935,1.9044709624184832e+17,9.931699555139584e+16,2.3250185263618458e+17,2.896183721428255e+17,1.9044709624184832e+17,9.931699555139584e+16,2.3250185263618458e+17,2.896183721428255e+17,4893790963761152.0,2531084357074944.0,5960782172913664.0,7418827470012416.0
109,901120,-0.049180478796188254,193.09296503756195,0.23278066793136531,2.1660373913226445e+17,1.1296724343167386e+17,2.644449847054172e+17,3.294206587085783e+17,2.1660373913226445e+17,1.1296724343167386e+17,2.644449847054172e+17,3.294206587085783e+17,5084237866729472.0,2630401449263104.0,6193283785031680.0,7708445704716288.0
110,909312,-0.07692073103225994,157.146001547575,0.2809021502471296,2.6711008063206195e+17,1.3926376481698611e+17,3.261477561900728e+17,4.0647092888980685e+17,2.6711008063206195e+17,1.3926376481698611e+17,3.261477561900728e+17,4.0647092888980685e+17,5300841657401344.0,2743368752824320.0,6457728679542784.0,8037866475094016.0
111,917504,-0.06318431131239777,157.99696687981486,0.15312838667159667,2.5629817047928013e+17,1.3377066485415936e+17,3.129493560492032e+17,3.8984617563888026e+17,2.5629817047928013e+17,1.3377066485415936e+17,3.129493560492032e+17,3.8984617563888026e+17,5567951579119616.0,2882632530526208.0,6783876684840960.0,8444337348149248.0
112,925696,-0.07673129741306184,117.58062427770346,0.20039035165245878,2.3860082645558886e+17,1.2468374241647002e+17,2.913642248090419e+17,3.6286048380125184e+17,2.3860082645558886e+17,1.2468374241647002e+17,2.913642248090419e+17,3.6286048380125184e+17,5824249994412032.0,3016403313491968.0,7096826255638528.0,8834183476543488.0
113,933888,-0.06189954670662701,119.51625438220799,0.09930548518502746,2.3049665266476646e+17,1.2045894629615206e+17,2.814869854392156e+17,3.5060381536957235e+17,2.3049665266476646e+17,1.2045894629615206e+17,2.814869854392156e+17,3.5060381536957235e+17,6062850996961280.0,3141087019401216.0,7388190394548224.0,9197044325416960.0
114,942080,-0.07220741876517422,195.49166026897728,0.21419668824819382,2.727201325543588e+17,1.4266524147646464e+17,3.33051933298262e+17,4.146521543939195e+17,2.727201325543588e+17,1.4266524147646464e+17,3.33051933298262e+17,4.146521543939195e+17,6293347933093888.0,3261546088103936.0,7669677182418944.0,9547647874498560.0
115,950272,-0.08041430224238866,111.5488429106772,0.22340021543641342,3.097643457414431e+17,1.622685717270364e+17,3.782819590145311e+17,4.7064354708783104e+17,3.097643457414431e+17,1.622685717270364e+17,3.782819590145311e+17,4.7064354708783104e+17,6566068155842560.0,3404211211468800.0,8002729347645440.0,9962300123381760.0
116,958464,-0.08377317798931472,217.93814639747143,0.3010432196606416,2.958147042808955e+17,1.5469532461347635e+17,3.6130474356742554e+17,4.500341980575826e+17,2.958147042808955e+17,1.5469532461347635e+17,3.6130474356742554e+17,4.500341980575826e+17,6875832471519232.0,3566479907749888.0,8381011276595200.0,1.0432943713419264e+16
117,966656,-0.0717970776013317,120.88796537928283,0.24412488027883228,2.8124074637420134e+17,1.471558703026012e+17,3.435461876698317e+17,4.279574133211136e+17,2.8124074637420134e+17,1.471558703026012e+17,3.435461876698317e+17,4.279574133211136e+17,7171647270289408.0,3721175234510848.0,8742316273565696.0,1.0882977902886912e+16
118,974848,0.016596530658262054,102.37521712947637,0.2749649353136192,3.0695804846997504e+17,1.6074167649357005e+17,3.74957551248212e+17,4.669169242241761e+17,3.0695804846997504e+17,1.6074167649357005e+17,3.74957551248212e+17,4.669169242241761e+17,7452888171282432.0,3868331014619136.0,9085862654509056.0,1.1310934886711296e+16
119,983040,-0.08485074259260728,206.91974732698873,0.3328280397254275,3.319003666668585e+17,1.7405423686516736e+17,4.0542852314719846e+17,5.045375048425144e+17,3.319003666668585e+17,1.7405423686516736e+17,4.0542852314719846e+17,5.045375048425144e+17,7759846262702080.0,4029072581591040.0,9460819741900800.0,1.1777851518877696e+16
120,991232,-0.08269961614860222,160.98375147208571,0.36685075066634454,3.5586106149830656e+17,1.8639118682554368e+17,4.3473418451943424e+17,5.414231306571612e+17,3.5586106149830656e+17,1.8639118682554368e+17,4.3473418451943424e+17,5.414231306571612e+17,8091746839822336.0,4203126936567808.0,9866248548515840.0,1.2282388843331584e+16
121,999424,-0.0802850784994007,188.37555054109544,0.3498110843647737,3.6881791267844915e+17,1.9320410446862746e+17,4.506075590117294e+17,5.6129161500871885e+17,3.6881791267844915e+17,1.9320410446862746e+17,4.506075590117294e+17,5.6129161500871885e+17,8447607965745152.0,4389518048231424.0,1.0300982990733312e+16,1.2823812420665344e+16
