episode,total_steps,episode_reward,episode_length,interventions,violations_adequacy,violations_consistency,violations_stability,violations_timeliness,lagrange_0,lagrange_1,lagrange_2,lagrange_3
71,21442,-3624.0,302,302,0,302,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
72,21744,-3624.0,302,302,0,302,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
73,22046,-608.6999999999998,302,24,0,0,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
74,22348,-595.4,302,10,0,0,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
75,22650,-587.8,302,20,0,0,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
76,22952,-3624.0,302,302,0,302,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
77,23254,-3624.0,302,302,0,302,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
78,23556,-3624.0,302,302,0,302,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
79,23858,-593.0,302,15,0,0,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
80,24160,-3624.0,302,302,0,302,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
81,24462,-588.5,302,7,0,0,0,0,221907.203125,50930.80859375,808197.8125,285785.53125
82,24764,-592.0999999999999,302,5,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
83,25066,-604.8,302,16,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
84,25368,-574.8,302,30,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
85,25670,-661.4000000000009,302,8,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
86,25972,-3020.0,302,302,0,302,0,0,8697185.0,2173914.75,15508078.0,12135941.0
87,26274,-3624.0,302,302,0,302,0,0,8697185.0,2173914.75,15508078.0,12135941.0
88,26576,-602.6,302,13,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
89,26878,-3624.0,302,302,0,302,0,0,8697185.0,2173914.75,15508078.0,12135941.0
90,27180,-60.40000000000032,302,0,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
91,27482,-60.40000000000032,302,0,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
92,27784,-655.4000000000008,302,20,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
93,28086,-592.7,302,16,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
94,28388,-3624.0,302,302,0,302,0,0,8697185.0,2173914.75,15508078.0,12135941.0
95,28690,-591.5,302,7,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
96,28992,-3020.0,302,302,0,302,0,0,8697185.0,2173914.75,15508078.0,12135941.0
97,29294,-562.2999999999998,302,13,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
98,29596,-593.6999999999999,302,16,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
99,29898,-568.2999999999997,302,20,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
100,30200,-602.0,302,12,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
101,30502,-569.9999999999999,302,8,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
102,30804,-592.7,302,8,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
103,31106,-512.8999999999994,302,8,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
104,31408,-3624.0,302,302,0,302,0,0,8697185.0,2173914.75,15508078.0,12135941.0
105,31710,-608.4000000000001,302,28,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
106,32012,-3624.0,302,302,0,302,0,0,8697185.0,2173914.75,15508078.0,12135941.0
107,32314,-583.8999999999999,302,12,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
108,32616,-572.9000000000001,302,20,0,0,0,0,8697185.0,2173914.75,15508078.0,12135941.0
109,32918,-3624.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
110,33220,-601.5,302,8,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
111,33522,-599.3,302,8,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
112,33824,-3020.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
113,34126,-603.6,302,24,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
114,34428,-605.3000000000001,302,20,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
115,34730,-566.0,302,10,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
116,35032,-600.6,302,20,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
117,35334,-595.9,302,11,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
118,35636,-598.7,302,20,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
119,35938,-3624.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
120,36240,-3020.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
121,36542,-601.0,302,20,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
122,36844,-569.4999999999998,302,13,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
123,37146,-3624.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
124,37448,-3624.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
125,37750,-664.4000000000013,302,0,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
126,38052,-664.4000000000013,302,0,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
127,38354,-599.7,302,7,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
128,38656,-551.5999999999997,302,20,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
129,38958,-604.6,302,20,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
130,39260,-3020.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
131,39562,-664.4000000000013,302,0,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
132,39864,-3624.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
133,40166,-3624.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
134,40468,-3624.0,302,302,0,302,0,0,57225996.0,17589138.0,84936952.0,80394472.0
135,40770,-621.299999999999,302,20,0,0,0,0,57225996.0,17589138.0,84936952.0,80394472.0
136,41072,1.0,302,16,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
137,41374,-624.299999999999,302,20,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
138,41676,-574.8000000000001,302,20,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
139,41978,-664.4000000000013,302,0,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
140,42280,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
141,42582,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
142,42884,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
143,43186,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
144,43488,-606.9000000000001,302,16,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
145,43790,-554.0999999999999,302,24,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
146,44092,-664.4000000000013,302,0,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
147,44394,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
148,44696,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
149,44998,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
150,45300,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
151,45602,-601.0,302,7,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
152,45904,-664.4000000000013,302,0,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
153,46206,-569.3999999999999,302,16,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
154,46508,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
155,46810,-595.7,302,12,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
156,47112,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
157,47414,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
158,47716,-601.8,302,20,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
159,48018,-3020.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
160,48320,-3624.0,302,302,0,302,0,0,286703872.0,102583288.0,385702176.0,395265792.0
161,48622,-604.1000000000001,302,16,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
162,48924,-603.1,302,20,0,0,0,0,286703872.0,102583288.0,385702176.0,395265792.0
163,49226,-609.1000000000001,302,20,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
164,49528,-599.5,302,9,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
165,49830,-3624.0,302,302,0,302,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
166,50132,-584.6999999999999,302,11,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
167,50434,-646.3999999999986,302,16,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
168,50736,-664.4000000000013,302,0,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
169,51038,-664.4000000000013,302,0,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
170,51340,-595.2,302,12,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
171,51642,-664.4000000000013,302,0,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
172,51944,-3624.0,302,302,0,302,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
173,52246,-599.9,302,12,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
174,52548,-3624.0,302,302,0,302,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
175,52850,-3624.0,302,302,0,302,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
176,53152,-664.4000000000013,302,0,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
177,53454,-664.4000000000013,302,0,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
178,53756,-570.0999999999997,302,12,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
179,54058,-664.4000000000013,302,0,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
180,54360,-3624.0,302,302,0,302,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
181,54662,3.5,302,8,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
182,54964,-636.4999999999989,302,20,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
183,55266,-3020.0,302,302,0,302,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
184,55568,-636.9999999999987,302,20,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
185,55870,-598.5,302,4,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
186,56172,-664.4000000000013,302,0,0,0,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
187,56474,-3624.0,302,302,0,302,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
188,56776,-3624.0,302,302,0,302,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
189,57078,-3624.0,302,302,0,302,0,0,878335488.0,315014944.0,1138664704.0,1241705216.0
190,57380,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
191,57682,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
192,57984,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
193,58286,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
194,58588,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
195,58890,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
196,59192,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
197,59494,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
198,59796,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
199,60098,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
200,60400,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
201,60702,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
202,61004,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
203,61306,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
204,61608,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
205,61910,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
206,62212,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
207,62514,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
208,62816,-599.9999999999995,302,20,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
209,63118,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
210,63420,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
211,63722,-664.4000000000013,302,0,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
212,64024,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
213,64326,0.5,302,4,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
214,64628,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
215,64930,-3624.0,302,302,0,302,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
216,65232,1.5,302,8,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
217,65534,-603.0,302,8,0,0,0,0,2608268800.0,963888128.0,3290093824.0,3715273984.0
218,65836,1.0,302,6,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
219,66138,-664.4000000000013,302,0,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
220,66440,-664.4000000000013,302,0,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
221,66742,-3624.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
222,67044,-664.4000000000013,302,0,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
223,67346,-3624.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
224,67648,-603.5,302,2,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
225,67950,-664.4000000000013,302,0,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
226,68252,-2.500000000000001,302,12,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
227,68554,-623.2999999999996,302,12,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
228,68856,-3020.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
229,69158,-603.5,302,0,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
230,69460,-3020.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
231,69762,-602.5,302,6,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
232,70064,-3020.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
233,70366,-603.6,302,7,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
234,70668,-3624.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
235,70970,-3624.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
236,71272,-3624.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
237,71574,-603.9,302,12,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
238,71876,-633.999999999999,302,12,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
239,72178,-636.6999999999989,302,12,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
240,72480,-3624.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
241,72782,-603.5,302,4,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
242,73084,-3624.0,302,302,0,302,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
243,73386,-603.7,302,12,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
244,73688,-598.2,302,12,0,0,0,0,5951539712.0,2250786304.0,7386673152.0,8518939648.0
245,73990,-3624.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
246,74292,-544.1999999999998,302,5,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
247,74594,-660.4000000000012,302,8,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
248,74896,-529.0999999999999,302,6,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
249,75198,-565.3000000000001,302,11,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
250,75500,-603.5,302,4,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
251,75802,-3624.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
252,76104,-664.4000000000013,302,0,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
253,76406,-50.60000000000021,302,13,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
254,76708,-3624.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
255,77010,-3624.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
256,77312,-3624.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
257,77614,-664.4000000000013,302,0,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
258,77916,-3624.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
259,78218,-3020.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
260,78520,-3624.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
261,78822,-3624.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
262,79124,-570.7,302,12,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
263,79426,-664.4000000000013,302,0,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
264,79728,-3624.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
265,80030,-3020.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
266,80332,-574.5,302,23,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
267,80634,-664.4000000000013,302,0,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
268,80936,-575.3000000000001,302,7,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
269,81238,-3020.0,302,302,0,302,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
270,81540,-569.9,302,10,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
271,81842,-664.4000000000013,302,0,0,0,0,0,11697108992.0,4618866176.0,14335334400.0,16617170944.0
272,82144,-600.5,302,8,0,0,0,0,18506508288.0,7372851712.0,22517774336.0,26413244416.0
273,82446,-664.4000000000013,302,0,0,0,0,0,18506508288.0,7372851712.0,22517774336.0,26413244416.0
274,82748,-664.4000000000013,302,0,0,0,0,0,18506508288.0,7372851712.0,22517774336.0,26413244416.0
275,83050,-3624.0,302,302,0,302,0,0,18506508288.0,7372851712.0,22517774336.0,26413244416.0
276,83352,-602.5,302,5,0,0,0,0,18506508288.0,7372851712.0,22517774336.0,26413244416.0
277,83654,-3624.0,302,302,0,302,0,0,18506508288.0,7372851712.0,22517774336.0,26413244416.0
278,83956,-3624.0,302,302,0,302,0,0,18506508288.0,7372851712.0,22517774336.0,26413244416.0
279,84258,-602.0,302,8,0,0,0,0,18506508288.0,7372851712.0,22517774336.0,26413244416.0
280,84560,-664.4000000000013,302,0,0,0,0,0,18506508288.0,7372851712.0,22517774336.0,26413244416.0
