episode,total_steps,episode_reward,episode_length,interventions,violations_adequacy,violations_consistency,violations_stability,violations_timeliness,lagrange_0,lagrange_1,lagrange_2,lagrange_3
47,14194,-543.9999999999993,302,11,0,0,0,0,78.5949478149414,8.854925155639648,42.598045349121094,106.97266387939453
48,14496,-3624.0,302,302,0,302,0,0,78.5949478149414,8.854925155639648,42.598045349121094,106.97266387939453
49,14798,-3624.0,302,302,0,302,0,0,78.5949478149414,8.854925155639648,42.598045349121094,106.97266387939453
50,15100,-3624.0,302,302,0,302,0,0,78.5949478149414,8.854925155639648,42.598045349121094,106.97266387939453
51,15402,-3624.0,302,302,0,302,0,0,78.5949478149414,8.854925155639648,42.598045349121094,106.97266387939453
52,15704,-568.8999999999995,302,4,0,0,0,0,78.5949478149414,8.854925155639648,42.598045349121094,106.97266387939453
53,16006,-544.1999999999991,302,14,0,0,0,0,78.5949478149414,8.854925155639648,42.598045349121094,106.97266387939453
54,16308,-3624.0,302,302,0,302,0,0,78.5949478149414,8.854925155639648,42.598045349121094,106.97266387939453
55,16610,-592.4999999999998,302,46,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
56,16912,-635.5000000000009,302,38,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
57,17214,-649.600000000001,302,32,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
58,17516,-658.300000000001,302,12,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
59,17818,-652.7000000000012,302,20,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
60,18120,-3624.0,302,302,0,302,0,0,612040.3125,110477.890625,383033.8125,871096.125
61,18422,-3020.0,302,302,0,302,0,0,612040.3125,110477.890625,383033.8125,871096.125
62,18724,-561.1999999999994,302,34,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
63,19026,-646.2000000000011,302,36,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
64,19328,-3624.0,302,302,0,302,0,0,612040.3125,110477.890625,383033.8125,871096.125
65,19630,-604.2000000000003,302,48,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
66,19932,-3624.0,302,302,0,302,0,0,612040.3125,110477.890625,383033.8125,871096.125
67,20234,-3624.0,302,302,0,302,0,0,612040.3125,110477.890625,383033.8125,871096.125
68,20536,-636.1000000000007,302,56,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
69,20838,-3624.0,302,302,0,302,0,0,612040.3125,110477.890625,383033.8125,871096.125
70,21140,-491.39999999999947,302,16,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
71,21442,-650.200000000001,302,32,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
72,21744,-644.8000000000011,302,40,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
73,22046,-654.900000000001,302,16,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
74,22348,-3624.0,302,302,0,302,0,0,612040.3125,110477.890625,383033.8125,871096.125
75,22650,-558.1999999999994,302,30,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
76,22952,-3624.0,302,302,0,302,0,0,612040.3125,110477.890625,383033.8125,871096.125
77,23254,-607.1,302,41,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
78,23556,-611.7000000000003,302,33,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
79,23858,-641.6000000000009,302,18,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
80,24160,-3624.0,302,302,0,302,0,0,612040.3125,110477.890625,383033.8125,871096.125
81,24462,-642.4000000000009,302,44,0,0,0,0,612040.3125,110477.890625,383033.8125,871096.125
82,24764,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
83,25066,-651.2000000000008,302,28,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
84,25368,-651.000000000001,302,28,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
85,25670,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
86,25972,-545.9999999999993,302,16,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
87,26274,-625.3000000000004,302,12,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
88,26576,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
89,26878,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
90,27180,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
91,27482,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
92,27784,-647.600000000001,302,36,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
93,28086,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
94,28388,-653.2000000000005,302,24,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
95,28690,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
96,28992,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
97,29294,-629.0000000000007,302,16,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
98,29596,-533.6999999999991,302,36,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
99,29898,-3020.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
100,30200,-660.4000000000013,302,8,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
101,30502,-598.9000000000001,302,48,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
102,30804,-3624.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
103,31106,-655.500000000001,302,20,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
104,31408,-562.9999999999995,302,18,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
105,31710,-660.400000000001,302,8,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
106,32012,-3020.0,302,302,0,302,0,0,20703962.0,10875322.0,14625838.0,25121912.0
107,32314,-652.700000000001,302,24,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
108,32616,-547.4999999999993,302,28,0,0,0,0,20703962.0,10875322.0,14625838.0,25121912.0
109,32918,-642.000000000001,302,26,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
110,33220,-610.2000000000004,302,28,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
111,33522,-664.4000000000013,302,0,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
112,33824,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
113,34126,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
114,34428,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
115,34730,-664.4000000000013,302,0,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
116,35032,-664.4000000000013,302,0,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
117,35334,-3020.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
118,35636,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
119,35938,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
120,36240,-608.9000000000001,302,28,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
121,36542,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
122,36844,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
123,37146,-596.5999999999999,302,34,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
124,37448,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
125,37750,-662.9000000000011,302,4,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
126,38052,-664.4000000000013,302,0,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
127,38354,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
128,38656,-651.4000000000012,302,16,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
129,38958,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
130,39260,-505.0999999999992,302,29,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
131,39562,-3624.0,302,302,0,302,0,0,133500248.0,92333472.0,98832136.0,158575904.0
132,39864,-657.9000000000011,302,12,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
133,40166,-654.8000000000006,302,20,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
134,40468,-527.5999999999991,302,28,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
135,40770,-647.300000000001,302,16,0,0,0,0,133500248.0,92333472.0,98832136.0,158575904.0
136,41072,-659.7000000000011,302,12,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
137,41374,-659.9000000000009,302,12,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
138,41676,-475.6999999999994,302,24,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
139,41978,-551.3999999999993,302,19,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
140,42280,-3624.0,302,302,0,302,0,0,573776064.0,446536736.0,428010368.0,671480192.0
141,42582,-664.4000000000013,302,0,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
142,42884,-3624.0,302,302,0,302,0,0,573776064.0,446536736.0,428010368.0,671480192.0
143,43186,-664.2000000000013,302,0,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
144,43488,-664.4000000000013,302,0,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
145,43790,-659.9000000000009,302,12,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
146,44092,-664.4000000000013,302,0,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
147,44394,-555.2999999999993,302,32,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
148,44696,-3624.0,302,302,0,302,0,0,573776064.0,446536736.0,428010368.0,671480192.0
149,44998,-622.7000000000005,302,12,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
150,45300,-656.4000000000013,302,20,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
151,45602,-537.5999999999991,302,12,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
152,45904,-3624.0,302,302,0,302,0,0,573776064.0,446536736.0,428010368.0,671480192.0
153,46206,-662.7000000000013,302,4,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
154,46508,-477.4999999999995,302,18,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
155,46810,-664.4000000000013,302,0,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
156,47112,-664.4000000000013,302,0,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
157,47414,-648.2000000000012,302,28,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
158,47716,-540.2999999999992,302,14,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
159,48018,-3624.0,302,302,0,302,0,0,573776064.0,446536736.0,428010368.0,671480192.0
160,48320,-612.9000000000001,302,39,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
161,48622,-3624.0,302,302,0,302,0,0,573776064.0,446536736.0,428010368.0,671480192.0
162,48924,-664.4000000000013,302,0,0,0,0,0,573776064.0,446536736.0,428010368.0,671480192.0
163,49226,-664.4000000000013,302,0,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
164,49528,-3020.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
165,49830,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
166,50132,-662.9000000000011,302,4,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
167,50434,-664.4000000000013,302,0,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
168,50736,-664.4000000000013,302,0,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
169,51038,-664.4000000000013,302,0,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
170,51340,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
171,51642,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
172,51944,-517.8999999999992,302,25,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
173,52246,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
174,52548,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
175,52850,-627.3000000000005,302,16,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
176,53152,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
177,53454,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
178,53756,-614.9000000000003,302,35,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
179,54058,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
180,54360,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
181,54662,-647.600000000001,302,24,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
182,54964,-533.9999999999991,302,34,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
183,55266,-645.4000000000008,302,12,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
184,55568,-662.9000000000013,302,4,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
185,55870,-490.39999999999964,302,14,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
186,56172,-648.2000000000007,302,32,0,0,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
187,56474,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
188,56776,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
189,57078,-3624.0,302,302,0,302,0,0,1607788544.0,1327934208.0,1198195584.0,1862246784.0
190,57380,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
191,57682,-664.4000000000013,302,0,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
192,57984,-664.4000000000013,302,0,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
193,58286,-662.7000000000013,302,4,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
194,58588,-664.4000000000013,302,0,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
195,58890,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
196,59192,-50.50000000000022,302,12,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
197,59494,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
198,59796,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
199,60098,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
200,60400,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
201,60702,-657.7000000000012,302,16,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
202,61004,-648.0000000000009,302,14,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
203,61306,-60.40000000000032,302,0,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
204,61608,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
205,61910,-661.4000000000012,302,8,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
206,62212,-647.300000000001,302,16,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
207,62514,-662.3000000000012,302,4,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
208,62816,-3020.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
209,63118,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
210,63420,-664.4000000000013,302,0,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
211,63722,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
212,64024,-633.1000000000006,302,16,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
213,64326,-3624.0,302,302,0,302,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
214,64628,-564.1999999999994,302,24,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
215,64930,-664.4000000000013,302,0,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
216,65232,-492.2999999999994,302,19,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
217,65534,-664.4000000000013,302,0,0,0,0,0,3441917440.0,2992853504.0,2586876928.0,3978163968.0
218,65836,-660.500000000001,302,9,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
219,66138,-573.9999999999994,302,8,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
220,66440,-516.099999999999,302,17,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
221,66742,-3624.0,302,302,0,302,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
222,67044,-3624.0,302,302,0,302,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
223,67346,-659.500000000001,302,9,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
224,67648,-514.0999999999989,302,18,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
225,67950,-664.4000000000013,302,0,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
226,68252,-664.4000000000013,302,0,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
227,68554,-656.4000000000009,302,20,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
228,68856,-3624.0,302,302,0,302,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
229,69158,-474.89999999999947,302,20,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
230,69460,-528.6999999999994,302,28,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
231,69762,-662.7000000000013,302,4,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
232,70064,-543.1999999999994,302,20,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
233,70366,-518.0999999999992,302,28,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
234,70668,-664.4000000000013,302,0,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
235,70970,-3624.0,302,302,0,302,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
236,71272,-3624.0,302,302,0,302,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
237,71574,-664.4000000000013,302,0,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
238,71876,-3624.0,302,302,0,302,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
239,72178,-664.4000000000013,302,0,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
240,72480,-643.2000000000008,302,12,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
241,72782,-482.0999999999996,302,12,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
242,73084,-3624.0,302,302,0,302,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
243,73386,-664.4000000000013,302,0,0,0,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
244,73688,-3624.0,302,302,0,302,0,0,7527829504.0,6798840832.0,5675723776.0,8660556800.0
245,73990,-654.3000000000012,302,16,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
246,74292,-556.3999999999992,302,20,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
247,74594,-3020.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
248,74896,-662.7000000000013,302,4,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
249,75198,-664.4000000000013,302,0,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
250,75500,-664.4000000000013,302,0,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
251,75802,-3624.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
252,76104,-3624.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
253,76406,-3624.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
254,76708,-3624.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
255,77010,-664.4000000000013,302,0,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
256,77312,-664.4000000000013,302,0,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
257,77614,-3624.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
258,77916,131.0999999999999,302,12,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
259,78218,-664.4000000000013,302,0,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
260,78520,-3624.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
261,78822,-582.3999999999999,302,12,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
262,79124,-57.20000000000028,302,8,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
263,79426,-664.4000000000013,302,0,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
264,79728,-664.4000000000013,302,0,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
265,80030,-3624.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
266,80332,-664.4000000000013,302,0,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
267,80634,-664.4000000000013,302,0,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
268,80936,-3624.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
269,81238,-3020.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
270,81540,-504.1999999999993,302,28,0,0,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
271,81842,-3624.0,302,302,0,302,0,0,13725495296.0,12721949696.0,10368927744.0,15743299584.0
272,82144,-3624.0,302,302,0,302,0,0,25647331328.0,24309764096.0,19400519680.0,29336035328.0
273,82446,-499.0999999999997,302,11,0,0,0,0,25647331328.0,24309764096.0,19400519680.0,29336035328.0
274,82748,-60.40000000000032,302,0,0,0,0,0,25647331328.0,24309764096.0,19400519680.0,29336035328.0
275,83050,-450.1999999999995,302,16,0,0,0,0,25647331328.0,24309764096.0,19400519680.0,29336035328.0
